epochs,training_loss,training_accuracy,testing_loss,testing_accuracy
158,1.3127114666666666,0.5044166666666666,5.360157894736842,0.0865
159,1.313224,0.49835,5.313684210526316,0.11
160,1.3024938666666666,0.50695,5.348578947368421,0.0989
161,1.309368,0.5054833333333333,5.300526315789473,0.1016
162,1.3064741333333334,0.4981333333333333,5.259368421052631,0.1109
163,1.3030992000000001,0.50285,5.462526315789473,0.1191
164,1.3037648000000002,0.5035666666666667,5.447105263157895,0.1071
165,1.3013776000000001,0.5025,5.583052631578948,0.1181
166,1.2988650666666666,0.5065666666666667,5.464421052631579,0.0868
167,1.2958170666666669,0.5062333333333333,5.75,0.0984
168,1.2950176,0.5095,5.622842105263158,0.0944
169,1.2943594666666667,0.5061666666666667,5.498947368421053,0.091
170,1.2929978666666666,0.5119833333333333,5.279842105263158,0.0891
171,1.2937765333333333,0.5067,5.444,0.0997
172,1.2888464,0.5177833333333334,5.565947368421052,0.0986
173,1.2867098666666668,0.5111333333333333,5.400842105263158,0.1177
174,1.2830005333333334,0.5094333333333333,5.590473684210526,0.0892
175,1.2851072000000001,0.5070833333333333,5.589105263157895,0.0982
176,1.2840554666666666,0.5101166666666667,5.613157894736842,0.1246
177,1.2810591999999998,0.51335,5.757263157894737,0.0965
178,1.2789338666666668,0.5141333333333333,5.975842105263157,0.0856
179,1.2824853333333333,0.5136166666666667,5.815789473684211,0.0917
180,1.2762,0.5092833333333333,5.782052631578947,0.122
181,1.2722928,0.5207833333333334,5.966684210526316,0.0984
182,1.2716336000000001,0.514,5.913263157894737,0.091
183,1.2704096,0.5111666666666667,5.957947368421053,0.0842
184,1.2726288000000001,0.5149,6.118473684210526,0.1179
185,1.2663728,0.5205166666666666,5.979947368421053,0.0988
186,1.2684042666666666,0.5162833333333333,6.004052631578947,0.0959
187,1.2668864,0.5124333333333333,6.108684210526316,0.0865
188,1.2668021333333332,0.51945,5.82857894736842,0.1029
189,1.2598543999999998,0.5229333333333334,6.06242105263158,0.0951
190,1.2629712,0.5183166666666666,6.040368421052631,0.1097
191,1.2601898666666669,0.5218666666666667,6.150421052631579,0.11
192,1.259104,0.5125666666666666,6.060842105263158,0.0982
193,1.2619141333333332,0.5210833333333333,6.091842105263158,0.0977
194,1.2538255999999999,0.5231166666666667,6.176947368421052,0.0846
195,1.2540538666666667,0.51475,6.4885789473684214,0.0966
196,1.2542602666666667,0.52535,6.463210526315789,0.098
197,1.2555968000000002,0.5188166666666667,6.546157894736842,0.095
198,1.2517168,0.52285,6.654894736842105,0.1207
199,1.2456714666666666,0.5220166666666667,6.552368421052631,0.1038
200,1.2501770666666665,0.5216666666666666,6.42221052631579,0.0969
201,1.2443663999999999,0.5302,6.134052631578947,0.0869
202,1.2467114666666665,0.52795,6.3955789473684215,0.1007
203,1.2420442666666667,0.5193666666666666,6.415894736842105,0.1212
204,1.2454954666666667,0.5184666666666666,6.395368421052631,0.0964
205,1.2489829333333333,0.5269666666666667,6.406105263157895,0.0938
206,1.2389621333333334,0.5297333333333333,6.264947368421053,0.1031
207,1.2386384000000001,0.5214833333333333,6.68521052631579,0.114
208,1.24024,0.52045,6.4926315789473685,0.096
209,1.2388133333333333,0.5310333333333334,6.281052631578947,0.1029
210,1.2355434666666665,0.5233833333333333,6.550105263157895,0.0916
211,1.2340090666666665,0.5296333333333333,6.558157894736842,0.097
212,1.2344149333333332,0.5317833333333334,6.616,0.0958
213,1.2308277333333335,0.5260833333333333,6.571210526315789,0.093
214,1.2345386666666667,0.53125,6.522052631578947,0.096
215,1.2281450666666667,0.5310833333333334,6.7255789473684215,0.0965
216,1.23092,0.5304333333333333,6.835842105263158,0.1005
217,1.2303162666666665,0.5255333333333333,6.574105263157895,0.1146
218,1.2312656,0.53425,6.878263157894738,0.1013
219,1.2213904,0.53335,6.853631578947368,0.1233
220,1.2261066666666667,0.5269666666666667,6.700052631578948,0.092
221,1.2237418666666666,0.5316166666666666,6.845052631578948,0.0911
222,1.2232234666666666,0.5305666666666666,6.858,0.096
223,1.2208373333333333,0.52875,6.8584736842105265,0.1173
224,1.2165333333333332,0.5333,7.028263157894737,0.0972
225,1.22296,0.5266,6.841842105263158,0.1007
226,1.2159376,0.52955,6.956578947368421,0.0942
227,1.2195642666666666,0.5298,7.1154210526315795,0.0918
228,1.2155711999999999,0.5329666666666667,7.257315789473685,0.1159
229,1.2170656,0.5276833333333333,7.232157894736842,0.0964
230,1.2139658666666668,0.5328333333333334,7.313157894736841,0.0943
231,1.2149194666666667,0.5314,7.434,0.1017
232,1.2143279999999999,0.53315,7.24278947368421,0.0904
233,1.2084085333333334,0.5397833333333333,7.4264210526315795,0.0963
234,1.2129466666666666,0.5387333333333333,7.578684210526316,0.0988
235,1.2103722666666665,0.54,7.399894736842106,0.1003
236,1.2086250666666667,0.535,7.743263157894738,0.1114
237,1.2076053333333334,0.5327666666666667,7.777157894736842,0.1001
238,1.2108112000000002,0.5370833333333334,7.513315789473683,0.0963
239,1.2049648000000002,0.5371166666666667,7.666368421052631,0.1199
240,1.2059013333333333,0.5314333333333333,7.52778947368421,0.088
241,1.2028064,0.5334833333333333,7.816631578947368,0.089
242,1.2042656,0.5390333333333334,7.542210526315789,0.0996
243,1.2024677333333333,0.5386666666666666,7.502894736842106,0.0922
244,1.1955861333333335,0.5403,7.74721052631579,0.1171
245,1.2070672,0.5369833333333334,8.015473684210527,0.0968
246,1.1945466666666666,0.5367333333333333,7.998473684210526,0.0985
247,1.1949952,0.5344333333333333,7.836894736842106,0.1113
248,1.2002682666666669,0.5356833333333333,8.144368421052631,0.0937
249,1.1994181333333334,0.5420833333333334,7.884947368421052,0.0962
250,1.1916410666666668,0.5448666666666667,7.984736842105264,0.096
251,1.2020058666666666,0.5399833333333334,7.811473684210527,0.1013
252,1.1915471999999998,0.53775,7.8228947368421045,0.0949
253,1.1974970666666664,0.54055,7.844105263157895,0.0972
254,1.1935477333333333,0.5437,7.895578947368421,0.0938
255,1.1879402666666665,0.5372,7.919789473684211,0.1016
256,1.1972,0.5394833333333333,7.928421052631578,0.1141
257,1.19312,0.5398166666666666,7.918157894736842,0.0993
258,1.1884672,0.5421166666666667,8.295894736842106,0.0949
259,1.1869994666666666,0.5399333333333334,8.250368421052633,0.1016
260,1.1826986666666666,0.5427,8.495842105263158,0.1119
261,1.1914165333333333,0.5408666666666667,8.293684210526317,0.0971
262,1.1875573333333334,0.5453166666666667,8.273631578947368,0.113
263,1.1815013333333333,0.5459333333333334,8.293000000000001,0.1035
264,1.1847498666666667,0.5419666666666667,8.258,0.112
265,1.1810725333333334,0.5421166666666667,8.17321052631579,0.0992
266,1.1835791999999998,0.5427833333333333,8.471736842105264,0.0891
267,1.180656,0.5420666666666667,8.198157894736841,0.096
268,1.1872042666666667,0.5419,8.57821052631579,0.0995
269,1.1803210666666666,0.5431833333333334,8.783000000000001,0.0998
270,1.1791610666666668,0.5428666666666667,8.332684210526315,0.0905
271,1.1794298666666667,0.5449,8.399526315789474,0.0935
272,1.1795925333333332,0.5484666666666667,8.390526315789472,0.095
273,1.1817216,0.5415666666666666,8.260526315789473,0.1179
274,1.1731344,0.5453166666666667,8.361368421052632,0.099
275,1.1796255999999998,0.54165,8.679157894736841,0.1213
276,1.1769194666666667,0.5460166666666667,8.629,0.1054
277,1.17036,0.5450833333333334,8.678736842105263,0.0892
278,1.1736149333333332,0.5484,8.385526315789473,0.0944
279,1.176536,0.5446833333333333,8.446315789473683,0.0896
280,1.1697093333333333,0.5482833333333333,8.538105263157894,0.0904
281,1.1739776,0.5492666666666667,8.725052631578947,0.1114
282,1.1695189333333333,0.54585,8.482631578947368,0.0954
283,1.1726272,0.5486333333333333,8.583789473684211,0.1118
284,1.1676474666666667,0.5454166666666667,8.562947368421053,0.1031
285,1.1670346666666667,0.55065,8.701736842105262,0.1107
286,1.1661157333333334,0.54845,8.888105263157895,0.0969
287,1.1657765333333334,0.5509,8.397842105263157,0.0988
288,1.170392,0.5466333333333333,8.467736842105262,0.0875
289,1.1625866666666667,0.5521333333333334,8.678263157894737,0.0977
290,1.1670810666666667,0.5426,9.308473684210526,0.0971
291,1.1685552000000001,0.5455333333333333,9.255473684210527,0.094
292,1.1647104,0.5495166666666667,9.406052631578948,0.0918
293,1.1599488,0.5521,9.12057894736842,0.0938
294,1.1633493333333333,0.556,9.057947368421052,0.0995
295,1.1628458666666666,0.5527666666666666,8.992263157894737,0.1141
296,1.1574048,0.54965,8.676105263157895,0.0977
297,1.1614192,0.5495666666666666,8.911315789473685,0.0922
298,1.157488,0.5529,8.57621052631579,0.1004
299,1.1572767999999998,0.5543833333333333,8.779789473684211,0.0977
300,1.1626069333333333,0.5553666666666667,9.13457894736842,0.0977
